Date,Open,High,Low,Close,Adj Close,Volume
2021-03-10,0.009211156517267227,0.009230286814272404,0.009181050583720207,0.009210053831338882,0.009210053831338882,0
2021-03-11,0.009222029708325863,0.009228242561221123,0.009191007353365421,0.009222369641065598,0.009222369641065598,0
2021-03-12,0.009210308082401752,0.0092149768024683,0.00916187185794115,0.009211920201778412,0.009211920201778412,0
2021-03-13,0.009210308082401752,0.0092149768024683,0.00916187185794115,0.009211920201778412,0.009211920201778412,0
2021-03-14,0.009210308082401752,0.0092149768024683,0.00916187185794115,0.009211920201778412,0.009211920201778412,0
2021-03-15,0.009164727292954922,0.00918012298643589,0.00914444588124752,0.009164474904537201,0.009164474904537201,0
2021-03-16,0.009164306335151196,0.009192612953484058,0.009151140227913857,0.009163047187030315,0.009163047187030315,0
2021-03-17,0.009172376245260239,0.009173133410513401,0.009151140227913857,0.009171871468424797,0.009171871468424797,0
2021-03-18,0.009181893430650234,0.00920022465288639,0.009150470606982708,0.009183495305478573,0.009183495305478573,0
2021-03-19,0.009180039167404175,0.009207085706293583,0.009165818803012371,0.00918012298643589,0.00918012298643589,0
2021-03-20,0.009180039167404175,0.009207085706293583,0.009165818803012371,0.00918012298643589,0.00918012298643589,0
2021-03-21,0.009180039167404175,0.009207085706293583,0.009165818803012371,0.00918012298643589,0.00918012298643589,0
2021-03-22,0.00918459240347147,0.009206322953104973,0.009178690612316132,0.009185181930661201,0.009185181930661201,0
2021-03-23,0.00919311959296465,0.009223815985023975,0.009185350500047207,0.00919320434331894,0.00919320434331894,0
2021-03-24,0.00921463593840599,0.009220413863658905,0.009179280139505863,0.009214891120791435,0.009214891120791435,0
2021-03-25,0.009192528203129768,0.009192528203129768,0.009158431552350521,0.009192021563649178,0.009192021563649178,0
2021-03-26,0.009159019216895103,0.009162627160549164,0.009104648604989052,0.00915927067399025,0.00915927067399025,0
2021-03-27,0.009159019216895103,0.009162627160549164,0.009104648604989052,0.00915927067399025,0.00915927067399025,0
2021-03-28,0.009159019216895103,0.009162627160549164,0.009104648604989052,0.00915927067399025,0.00915927067399025,0
2021-03-29,0.00910929311066866,0.009142104536294937,0.009109210222959518,0.009108214639127254,0.009108214639127254,0
2021-03-30,0.009104980155825615,0.009108463302254677,0.009056412614881992,0.00910448282957077,0.00910448282957077,0
2021-03-31,0.009066758677363396,0.009067991748452187,0.009012824855744839,0.009065772406756878,0.009065772406756878,0
2021-04-01,0.009030323475599289,0.009044616483151913,0.009021606296300888,0.009029345586895943,0.009029345586895943,0
2021-04-02,0.009039956144988537,0.009059447795152664,0.009029834531247616,0.009040528908371925,0.009040528908371925,0
2021-04-03,0.009039956144988537,0.009059447795152664,0.009029834531247616,0.009040528908371925,0.009040528908371925,0
2021-04-04,0.009039956144988537,0.009059447795152664,0.009029834531247616,0.009040528908371925,0.009040528908371925,0
2021-04-05,0.009035872295498848,0.009094464592635632,0.009032445028424263,0.009035300463438034,0.009035300463438034,0
2021-04-06,0.009074904024600983,0.009116684086620808,0.00904584489762783,0.009074986912310123,0.009074986912310123,0
2021-04-07,0.009108878672122955,0.009124753065407276,0.00909628439694643,0.009108048863708973,0.009108048863708973,0
2021-04-08,0.009101003408432007,0.009174227714538574,0.009099678136408329,0.009103157557547092,0.009103157557547092,0
2021-04-09,0.00914703868329525,0.009155664592981339,0.009094877168536186,0.009146620519459248,0.009146620519459248,0
2021-04-10,0.00914703868329525,0.009155664592981339,0.009094877168536186,0.009146620519459248,0.009146620519459248,0
2021-04-11,0.00914703868329525,0.009155664592981339,0.009094877168536186,0.009146620519459248,0.009146620519459248,0
2021-04-12,0.009114191867411137,0.009153569117188454,0.009110704064369202,0.00911626871675253,0.00911626871675253,0
2021-04-13,0.009142439812421799,0.009170694276690483,0.009111866354942322,0.009142940863966942,0.009142940863966942,0
2021-04-14,0.009181302972137928,0.009194133803248405,0.009167583659291267,0.009180712513625622,0.009180712513625622,0
2021-04-15,0.009183917194604874,0.009205983951687813,0.00917843822389841,0.009183242917060852,0.009183242917060852,0
2021-04-16,0.009203442372381687,0.009205983951687813,0.009177595376968384,0.009200562722980976,0.009200562722980976,0
2021-04-17,0.009203442372381687,0.009205983951687813,0.009177595376968384,0.009200562722980976,0.009200562722980976,0
2021-04-18,0.009203442372381687,0.009205983951687813,0.009177595376968384,0.009200562722980976,0.009200562722980976,0
2021-04-19,0.0092001399025321,0.00925865862518549,0.009194979444146156,0.009198023937642574,0.009198023937642574,0
2021-04-20,0.009250265546143055,0.009260973893105984,0.009214721620082855,0.009250865317881107,0.009250865317881107,0
2021-04-21,0.009247955866158009,0.00926852785050869,0.009236169047653675,0.009247870184481144,0.009247870184481144,0
2021-04-22,0.009256944991648197,0.009274372830986977,0.009243340231478214,0.009255916811525822,0.009255916811525822,0
2021-04-23,0.009264749474823475,0.009304922074079514,0.009248726069927216,0.009261146187782288,0.009261146187782288,0
2021-04-24,0.009264749474823475,0.009304922074079514,0.009248726069927216,0.009261146187782288,0.009261146187782288,0
2021-04-25,0.009264749474823475,0.009304922074079514,0.009248726069927216,0.009261146187782288,0.009261146187782288,0
2021-04-26,0.009269473142921925,0.009289191104471684,0.009243255481123924,0.009270073845982552,0.009270073845982552,0
2021-04-27,0.009243168868124485,0.009250608272850513,0.009210647083818913,0.009241973049938679,0.009241973049938679,0
2021-04-28,0.009196417406201363,0.009198532439768314,0.00916842371225357,0.009195402264595032,0.009195402264595032,0
2021-04-29,0.00921616517007351,0.009221859276294708,0.009155916050076485,0.00921616517007351,0.00921616517007351,0
2021-04-30,0.009181471541523933,0.009198532439768314,0.009146369062364101,0.00918239913880825,0.00918239913880825,0
2021-05-01,0.009181471541523933,0.009198532439768314,0.009146369062364101,0.00918239913880825,0.00918239913880825,0
2021-05-02,0.009181471541523933,0.009198532439768314,0.009146369062364101,0.00918239913880825,0.00918239913880825,0
2021-05-03,0.009149214252829552,0.009182230569422245,0.00911635160446167,0.009150554426014423,0.009150554426014423,0
2021-05-04,0.009167078882455826,0.009170358069241047,0.009134004823863506,0.00916699506342411,0.00916699506342411,0
2021-05-05,0.009146954864263535,0.009161536581814289,0.009135507047176361,0.009146703407168388,0.009146703407168388,0
2021-05-06,0.009158431552350521,0.009170441888272762,0.00913918111473322,0.009155916050076485,0.009155916050076485,0
2021-05-07,0.009173133410513401,0.009229605086147785,0.009150972589850426,0.009170104749500751,0.009170104749500751,0
2021-05-08,0.009173133410513401,0.009229605086147785,0.009150972589850426,0.009170104749500751,0.009170104749500751,0
2021-05-09,0.009173133410513401,0.009229605086147785,0.009150972589850426,0.009170104749500751,0.009170104749500751,0
2021-05-10,0.009208103641867638,0.009209120646119118,0.009170525707304478,0.009210477583110332,0.009210477583110332,0
2021-05-11,0.009188220836222172,0.00922688003629446,0.009177174419164658,0.009187460877001286,0.009187460877001286,0
2021-05-12,0.009198023937642574,0.009202679619193077,0.009129418060183525,0.009198362939059734,0.009198362939059734,0
2021-05-13,0.009113859385251999,0.009134422056376934,0.0091093759983778,0.00911876279860735,0.00911876279860735,0
2021-05-14,0.00913083553314209,0.009154994040727615,0.009120426140725613,0.009131086058914661,0.009131086058914661,0
2021-05-15,0.00913083553314209,0.009154994040727615,0.009120426140725613,0.009131086058914661,0.009131086058914661,0
2021-05-16,0.00913083553314209,0.009154994040727615,0.009120426140725613,0.009131086058914661,0.009131086058914661,0
2021-05-17,0.009139765053987503,0.00916842371225357,0.009132753126323223,0.009139765053987503,0.009139765053987503,0
2021-05-18,0.009151140227913857,0.009187460877001286,0.009151140227913857,0.00915398821234703,0.00915398821234703,0
2021-05-19,0.009186363779008389,0.009209459647536278,0.00914720632135868,0.009185436181724072,0.009185436181724072,0
2021-05-20,0.009152396582067013,0.009195148944854736,0.009150554426014423,0.009151391685009003,0.009151391685009003,0
2021-05-21,0.009188557974994183,0.009207339957356453,0.00917650107294321,0.009186110459268093,0.009186110459268093,0
2021-05-22,0.009188557974994183,0.009207339957356453,0.00917650107294321,0.009186110459268093,0.009186110459268093,0
2021-05-23,0.009188557974994183,0.009207339957356453,0.00917650107294321,0.009186110459268093,0.009186110459268093,0
2021-05-24,0.009181471541523933,0.009199801832437515,0.009175742976367474,0.009181134402751923,0.009181134402751923,0
2021-05-25,0.009189149364829063,0.009209883399307728,0.009169600903987885,0.00918687041848898,0.00918687041848898,0
2021-05-26,0.009191936813294888,0.009197601117193699,0.00916279572993517,0.009191007353365421,0.009191007353365421,0
2021-05-27,0.009158431552350521,0.009170861914753914,0.009103985503315926,0.009160025976598263,0.009160025976598263,0
2021-05-28,0.009103985503315926,0.009107965975999832,0.009074739180505276,0.009106721729040146,0.009106721729040146,0
2021-05-29,0.009103985503315926,0.009107965975999832,0.009074739180505276,0.009106721729040146,0.009106721729040146,0
2021-05-30,0.009103985503315926,0.009107965975999832,0.009074739180505276,0.009106721729040146,0.009106721729040146,0
2021-05-31,0.009097608737647533,0.009143609553575516,0.009096863679587841,0.009098601527512074,0.009098601527512074,0
2021-06-01,0.009134255349636078,0.009146369062364101,0.00911635160446167,0.00913300458341837,0.00913300458341837,0
2021-06-02,0.00913383811712265,0.00913383811712265,0.009100588969886303,0.00913300458341837,0.00913300458341837,0
2021-06-03,0.009124670177698135,0.009125502780079842,0.009065361693501472,0.00912450347095728,0.00912450347095728,0
2021-06-04,0.009067333303391933,0.009143191389739513,0.009064293466508389,0.009068978950381279,0.009068978950381279,0
2021-06-05,0.009067333303391933,0.009143191389739513,0.009064293466508389,0.009068978950381279,0.009068978950381279,0
2021-06-06,0.009067333303391933,0.009143191389739513,0.009064293466508389,0.009068978950381279,0.009068978950381279,0
2021-06-07,0.0091214245185256,0.009158767759799957,0.0091214245185256,0.009122672490775585,0.009122672490775585,0
2021-06-08,0.009150135330855846,0.0091570895165205,0.009128001518547535,0.009151307865977287,0.009151307865977287,0
2021-06-09,0.009133420884609222,0.009154658764600754,0.009121008217334747,0.009135005995631218,0.009135005995631218,0
2021-06-10,0.009119760245084763,0.009138261899352074,0.009108878672122955,0.009123255498707294,0.009123255498707294,0
2021-06-11,0.009141352958977222,0.009147122502326965,0.00910448282957077,0.00914001651108265,0.00914001651108265,0
2021-06-12,0.009141352958977222,0.009147122502326965,0.00910448282957077,0.00914001651108265,0.00914001651108265,0
2021-06-13,0.009141352958977222,0.009147122502326965,0.00910448282957077,0.00914001651108265,0.00914001651108265,0
2021-06-14,0.009112115018069744,0.009123171679675579,0.009091156534850597,0.009115022607147694,0.009115022607147694,0
2021-06-15,0.009088843129575253,0.009091735817492008,0.009077540598809719,0.009087521582841873,0.009087521582841873,0
2021-06-16,0.009084715507924557,0.009106473065912724,0.00907968357205391,0.009083972312510014,0.009083972312510014,0
2021-06-17,0.009026899933815002,0.009073504246771336,0.009023886173963547,0.009027715772390366,0.009027715772390366,0
2021-06-18,0.009065525606274605,0.00909529160708189,0.009051822125911713,0.009064128622412682,0.009064128622412682,0
2021-06-19,0.009065525606274605,0.00909529160708189,0.009051822125911713,0.009064128622412682,0.009064128622412682,0
2021-06-20,0.009065525606274605,0.00909529160708189,0.009051822125911713,0.009064128622412682,0.009064128622412682,0
